Sat Apr 16 15:21:51.388 2022 : CtMain::main processing for command=/ call show 
Sat Apr 16 15:21:51.389 2022 : Entering LinuxControllerExplorer::explore 
Sat Apr 16 15:21:51.389 2022 : Entering LinuxControllerExplorer::getCtrlCount
Sat Apr 16 15:21:51.390 2022 : LinuxControllerExplorer::getCtrlCount _hDvr=4 _hDvrSwr =-1
Sat Apr 16 15:21:51.401 2022 : RmDataMfi::getSystemPdList slotNumber= 8, deviceId=19
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.401 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2020000 mbox.w[0]=13 mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.401 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.401 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.401 2022 : Drive deviceID=19 (PdDataMfi::getMrPdInfo) retCode=0
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Drive deviceID=19 (PdDataMfi::getFwState) value=24
Sat Apr 16 15:21:51.401 2022 : RmDataMfi::getSystemPdList slotNumber= 3, deviceId=20
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.401 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2020000 mbox.w[0]=14 mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.401 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.401 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.401 2022 : Drive deviceID=20 (PdDataMfi::getMrPdInfo) retCode=0
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Drive deviceID=20 (PdDataMfi::getFwState) value=24
Sat Apr 16 15:21:51.401 2022 : RmDataMfi::getSystemPdList slotNumber= 255, deviceId=252
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.401 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2020000 mbox.w[0]=fc mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.401 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.401 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.401 2022 : Drive deviceID=252 (PdDataMfi::getMrPdInfo) retCode=0
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Drive deviceID=252 (PdDataMfi::getFwState) value=0
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::getSystemPdList
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::getRmCfg
Sat Apr 16 15:21:51.401 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.401 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.401 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.401 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::getRmCfg
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::createRmCfg
Sat Apr 16 15:21:51.401 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.401 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.401 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.401 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.401 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.401 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.401 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.401 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.401 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.401 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.401 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.402 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.402 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.402 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.402 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.402 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.402 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.402 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.402 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.402 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::assignPdToArray

Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.402 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.402 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.403 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.403 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.403 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.403 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.403 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.403 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.403 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.403 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.403 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.403 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.403 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.403 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.403 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.403 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.403 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.403 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.403 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.404 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.404 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.404 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.404 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.404 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.404 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:21:51.404 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=11 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=11 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=17 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=17 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=10 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=10 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=20 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=20 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=9 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=9 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=16 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=16 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=13 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=13 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=18 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=18 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=19 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=19 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=12 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=12 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=14 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=14 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=15 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.404 2022 : Drive deviceID=15 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.404 2022 : Exiting RmDataMfi::createRmCfg
Sat Apr 16 15:21:51.404 2022 : Entering AdapterDataMfi::isAllowHDDSSDMix
Sat Apr 16 15:21:51.404 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.404 2022 : Exiting AdapterDataMfi::isAllowHDDSSDMix retCode = 0
Sat Apr 16 15:21:51.404 2022 : Entering AdapterDataMfi::isAllowMixInLd
